CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Card_Category,Marital_Status,status
715976433,42,M,3,High School,< Rp 3.000.000,31,4,2,4,7802000.0,1885000,5917000.0,4212000,75,0.242,Blue,Unknown,Existing Customer
719343633,48,M,3,High School,< Rp 3.000.000,38,4,3,3,8892000.0,889000,8003000.0,4900000,89,0.1,Blue,Unknown,Existing Customer
797743233,45,M,3,Uneducated,Rp 5.000.000 - Rp 8.000.000,39,3,2,3,5996000.0,865000,5131000.0,4542000,77,0.144,Blue,Unknown,Existing Customer
708427908,52,F,4,College,< Rp 3.000.000,39,6,3,1,2035000.0,1343000,692000.0,4643000,86,0.66,Blue,Unknown,Existing Customer
770828358,38,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,25,4,2,4,8138000.0,0,8138000.0,4839000,61,0.0,Blue,Unknown,Existing Customer
771244383,52,F,1,College,< Rp 3.000.000,39,1,2,1,8506000.0,0,8506000.0,14289000,113,0.0,Blue,Unknown,Existing Customer
783500283,62,M,0,Graduate,Rp 8.000.000 - Rp 15.000.000,56,5,3,2,29100000.0,1228000,27872000.0,5041000,74,0.042,Blue,Unknown,Existing Customer
779307558,53,F,1,College,Rp 3.000.000 - Rp 5.000.000,35,4,3,3,3585000.0,0,3585000.0,4806000,81,0.0,Blue,Unknown,Existing Customer
717418158,42,M,5,Unknown,> Rp 15.000.000,36,4,1,2,34516000.0,1839000,32677000.0,1230000,34,0.053,Blue,Unknown,Existing Customer
708504783,47,M,3,Uneducated,Rp 3.000.000 - Rp 5.000.000,36,3,3,3,10960000.0,1333000,9627000.0,3480000,62,0.122,Blue,Unknown,Existing Customer
806649333,47,F,4,High School,Unknown,42,3,3,2,16998000.0,1404000,15594000.0,13977000,127,0.083,Blue,Unknown,Existing Customer
715624533,41,F,3,Unknown,Rp 3.000.000 - Rp 5.000.000,30,1,2,3,5357000.0,1272000,4085000.0,7730000,97,0.237,Blue,Unknown,Existing Customer
710854008,48,M,3,Unknown,Rp 3.000.000 - Rp 5.000.000,37,3,2,4,6541000.0,1119000,5422000.0,3902000,63,0.171,Blue,Unknown,Existing Customer
721190358,49,M,4,Unknown,Rp 8.000.000 - Rp 15.000.000,29,2,2,2,29690000.0,2517000,27173000.0,7640000,86,0.085,Blue,Unknown,Existing Customer
751974258,51,M,3,Unknown,> Rp 15.000.000,44,2,2,3,11954000.0,0,11954000.0,7345000,93,0.0,Blue,Unknown,Existing Customer
714140133,42,F,4,Graduate,< Rp 3.000.000,32,3,1,2,2314000.0,1547000,767000.0,4678000,74,0.669,Blue,Unknown,Existing Customer
709513458,49,M,3,High School,Rp 5.000.000 - Rp 8.000.000,36,3,2,2,9551000.0,1833000,7718000.0,3213000,52,0.192,Blue,Unknown,Existing Customer
810321933,35,M,3,High School,Rp 8.000.000 - Rp 15.000.000,30,5,3,3,11229000.0,1054000,10175000.0,1898000,36,0.094,Blue,Unknown,Existing Customer
719324658,27,M,0,College,Rp 8.000.000 - Rp 15.000.000,19,1,1,3,34516000.0,1131000,33385000.0,14716000,112,0.033,Silver,Unknown,Existing Customer
772054458,43,M,3,Unknown,Rp 5.000.000 - Rp 8.000.000,32,4,1,3,2476000.0,1944000,532000.0,4025000,65,0.785,Blue,Unknown,Existing Customer
711555483,43,F,3,High School,Unknown,36,3,3,2,8777000.0,2517000,6260000.0,4551000,83,0.287,Blue,Unknown,Existing Customer
716494383,49,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,41,3,2,2,3585000.0,931000,2654000.0,4399000,78,0.26,Blue,Unknown,Existing Customer
710133858,40,F,1,Graduate,< Rp 3.000.000,30,5,1,1,7554000.0,1848000,5706000.0,4150000,64,0.245,Blue,Unknown,Existing Customer
719731458,56,M,3,Unknown,Rp 3.000.000 - Rp 5.000.000,46,6,3,4,2910000.0,709000,2201000.0,1192000,27,0.244,Blue,Unknown,Existing Customer
719527833,45,F,4,High School,Unknown,36,6,3,3,23000000.0,1097000,21903000.0,3886000,70,0.048,Blue,Unknown,Existing Customer
720034983,26,M,0,Unknown,< Rp 3.000.000,13,2,1,1,10254000.0,0,10254000.0,4258000,68,0.0,Silver,Unknown,Existing Customer
713128833,49,M,2,Unknown,Rp 5.000.000 - Rp 8.000.000,36,5,3,2,6511000.0,1790000,4721000.0,1478000,38,0.275,Blue,Unknown,Existing Customer
826079508,48,M,2,Unknown,Rp 5.000.000 - Rp 8.000.000,44,4,3,3,8904000.0,1886000,7018000.0,3654000,65,0.212,Blue,Unknown,Existing Customer
709410033,56,M,2,High School,Rp 8.000.000 - Rp 15.000.000,36,1,1,1,4731000.0,831000,3900000.0,14952000,118,0.176,Blue,Unknown,Existing Customer
779499933,46,M,5,Uneducated,Rp 8.000.000 - Rp 15.000.000,28,6,1,1,34516000.0,1259000,33257000.0,4300000,94,0.036,Blue,Unknown,Existing Customer
719801508,36,M,1,Uneducated,> Rp 15.000.000,23,6,3,3,20230000.0,798000,19432000.0,4314000,82,0.039,Blue,Unknown,Existing Customer
753856008,49,F,2,Unknown,Rp 3.000.000 - Rp 5.000.000,42,6,1,4,4949000.0,1495000,3454000.0,3597000,64,0.302,Blue,Unknown,Existing Customer
812408058,39,M,2,Unknown,> Rp 15.000.000,34,2,2,2,34516000.0,1082000,33434000.0,7845000,92,0.031,Blue,Unknown,Existing Customer
819352983,49,M,3,Unknown,> Rp 15.000.000,44,5,2,2,21620000.0,2008000,19612000.0,1300000,33,0.093,Blue,Unknown,Existing Customer
710436108,41,M,4,High School,Rp 3.000.000 - Rp 5.000.000,29,5,4,2,3600000.0,746000,2854000.0,4184000,61,0.207,Blue,Unknown,Existing Customer
715675458,51,M,1,High School,Rp 8.000.000 - Rp 15.000.000,41,6,1,2,6346000.0,578000,5768000.0,3837000,85,0.091,Blue,Unknown,Existing Customer
771559158,58,M,3,Uneducated,Rp 8.000.000 - Rp 15.000.000,46,3,1,3,2375000.0,1163000,1212000.0,4769000,80,0.49,Blue,Unknown,Existing Customer
714885258,44,M,4,Unknown,Rp 8.000.000 - Rp 15.000.000,37,5,1,2,4234000.0,972000,3262000.0,1348000,27,0.23,Blue,Unknown,Existing Customer
716930133,43,F,3,High School,< Rp 3.000.000,36,3,3,2,1824000.0,0,1824000.0,4594000,86,0.0,Blue,Unknown,Existing Customer
716891583,41,F,3,High School,< Rp 3.000.000,36,5,2,0,1867000.0,970000,897000.0,4537000,60,0.52,Blue,Unknown,Existing Customer
718042383,38,M,1,Uneducated,Rp 3.000.000 - Rp 5.000.000,18,3,3,3,3523000.0,1379000,2144000.0,15108000,118,0.391,Blue,Unknown,Existing Customer
767280633,46,F,2,Graduate,< Rp 3.000.000,39,5,2,2,3003000.0,1454000,1549000.0,4378000,96,0.484,Blue,Unknown,Existing Customer
788923758,26,F,1,High School,Unknown,13,3,1,3,10693000.0,2517000,8176000.0,4138000,76,0.235,Blue,Unknown,Existing Customer
718634058,48,F,2,High School,Unknown,31,2,2,1,7660000.0,764000,6896000.0,14844000,100,0.1,Blue,Unknown,Existing Customer
778439883,50,M,1,High School,Rp 8.000.000 - Rp 15.000.000,31,1,2,2,26840000.0,769000,26071000.0,7969000,93,0.029,Blue,Unknown,Existing Customer
771516333,41,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,29,6,2,3,4663000.0,0,4663000.0,3831000,81,0.0,Blue,Unknown,Existing Customer
714695883,45,F,5,Uneducated,< Rp 3.000.000,36,1,2,3,2699000.0,1583000,1116000.0,4071000,75,0.587,Blue,Unknown,Existing Customer
715908558,44,M,0,Graduate,Rp 5.000.000 - Rp 8.000.000,36,1,1,1,29572000.0,1584000,27988000.0,7566000,88,0.054,Silver,Unknown,Existing Customer
717945108,49,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,36,6,1,2,3088000.0,1477000,1611000.0,5095000,77,0.478,Blue,Unknown,Existing Customer
749571633,44,F,2,College,Unknown,37,4,3,3,5589000.0,1336000,4253000.0,4262000,75,0.239,Blue,Unknown,Existing Customer
712351908,45,M,3,High School,Rp 8.000.000 - Rp 15.000.000,34,1,2,3,26438000.0,1655000,24783000.0,8029000,81,0.063,Blue,Unknown,Existing Customer
771725808,43,M,3,Uneducated,Rp 8.000.000 - Rp 15.000.000,31,5,1,4,28700000.0,769000,27931000.0,3395000,71,0.027,Blue,Unknown,Existing Customer
719534058,26,F,0,Graduate,< Rp 3.000.000,14,3,2,1,2163000.0,1942000,221000.0,4380000,57,0.898,Blue,Unknown,Existing Customer
804606033,46,M,4,High School,Rp 3.000.000 - Rp 5.000.000,41,6,1,2,8738000.0,1172000,7566000.0,3121000,60,0.134,Blue,Unknown,Existing Customer
715459158,35,F,4,High School,Unknown,26,2,1,2,16950000.0,0,16950000.0,7821000,97,0.0,Blue,Unknown,Existing Customer
718368333,26,M,0,College,< Rp 3.000.000,13,6,1,2,5713000.0,789000,4924000.0,3323000,61,0.138,Blue,Unknown,Existing Customer
778894233,42,M,5,High School,Rp 8.000.000 - Rp 15.000.000,23,3,2,3,7253000.0,0,7253000.0,7595000,83,0.0,Blue,Unknown,Existing Customer
721232058,49,M,1,Graduate,Rp 3.000.000 - Rp 5.000.000,41,6,1,3,20231000.0,977000,19254000.0,1215000,36,0.048,Silver,Unknown,Existing Customer
789307833,44,M,4,College,> Rp 15.000.000,34,5,3,3,8874000.0,1590000,7284000.0,1849000,56,0.179,Blue,Unknown,Existing Customer
712405908,50,M,2,High School,> Rp 15.000.000,40,1,2,3,24670000.0,1623000,23047000.0,7772000,76,0.066,Blue,Unknown,Existing Customer
720837708,42,F,3,College,< Rp 3.000.000,28,1,2,3,5471000.0,2517000,2954000.0,5103000,94,0.46,Blue,Unknown,Existing Customer
788907033,40,M,2,High School,Rp 8.000.000 - Rp 15.000.000,26,1,3,1,5238000.0,2077000,3161000.0,7321000,73,0.397,Blue,Unknown,Existing Customer
816310158,49,M,4,Uneducated,Rp 5.000.000 - Rp 8.000.000,44,1,3,2,12375000.0,2263000,10112000.0,14500000,106,0.183,Blue,Unknown,Existing Customer
710565408,59,M,0,Unknown,Rp 8.000.000 - Rp 15.000.000,40,3,2,3,34516000.0,1359000,33157000.0,1033000,26,0.039,Silver,Unknown,Existing Customer
719398158,51,M,2,Unknown,Rp 8.000.000 - Rp 15.000.000,39,6,1,3,9854000.0,1886000,7968000.0,3912000,76,0.191,Blue,Unknown,Existing Customer
718764708,45,M,3,Graduate,> Rp 15.000.000,36,1,4,3,8858000.0,1359000,7499000.0,14223000,103,0.153,Blue,Unknown,Existing Customer
827968383,43,F,3,High School,< Rp 3.000.000,39,5,3,2,3370000.0,2284000,1086000.0,4084000,70,0.678,Blue,Unknown,Existing Customer
715565058,27,F,1,Uneducated,< Rp 3.000.000,16,3,1,2,1438300.0,0,1438300.0,4479000,70,0.0,Blue,Unknown,Existing Customer
710944608,39,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,31,6,2,4,8434000.0,2222000,6212000.0,1414000,27,0.263,Blue,Unknown,Existing Customer
718024908,52,F,2,Graduate,< Rp 3.000.000,40,2,1,3,2743000.0,1705000,1038000.0,6993000,97,0.622,Blue,Unknown,Existing Customer
773364483,45,F,4,Doctorate,Unknown,39,4,1,2,34516000.0,1298000,33218000.0,1906000,39,0.038,Silver,Unknown,Existing Customer
794124708,47,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,41,2,2,2,21325000.0,2197000,19128000.0,7053000,69,0.103,Blue,Unknown,Existing Customer
717112533,52,F,1,Graduate,< Rp 3.000.000,42,6,2,0,6946000.0,0,6946000.0,4058000,88,0.0,Blue,Unknown,Existing Customer
789334458,43,F,3,Graduate,Unknown,33,3,1,3,34516000.0,1858000,32658000.0,4197000,67,0.054,Silver,Unknown,Existing Customer
710677608,53,M,2,Post-Graduate,Rp 8.000.000 - Rp 15.000.000,36,4,2,0,29205000.0,1208000,27997000.0,1556000,43,0.041,Blue,Unknown,Existing Customer
799031958,49,M,2,Unknown,Rp 8.000.000 - Rp 15.000.000,43,5,2,2,18379000.0,999000,17380000.0,4122000,70,0.054,Blue,Unknown,Existing Customer
771592458,48,F,1,Graduate,< Rp 3.000.000,36,6,2,3,1708000.0,1059000,649000.0,4880000,79,0.62,Blue,Unknown,Existing Customer
715764483,53,F,3,High School,< Rp 3.000.000,37,3,2,4,7202000.0,974000,6228000.0,1397000,33,0.135,Blue,Unknown,Existing Customer
757863258,45,F,4,Graduate,< Rp 3.000.000,38,2,2,1,2396000.0,887000,1509000.0,7480000,84,0.37,Blue,Unknown,Existing Customer
716098683,46,F,5,Graduate,Unknown,36,2,3,1,5496000.0,1816000,3680000.0,7985000,93,0.33,Blue,Unknown,Existing Customer
820268358,48,F,4,Post-Graduate,< Rp 3.000.000,43,4,1,3,2357000.0,1462000,895000.0,4534000,75,0.62,Blue,Unknown,Existing Customer
709134333,45,F,2,Graduate,< Rp 3.000.000,28,6,2,3,3136000.0,2253000,883000.0,4674000,67,0.718,Blue,Unknown,Existing Customer
710489583,41,F,3,Graduate,< Rp 3.000.000,36,1,1,1,4941000.0,1040000,3901000.0,7631000,91,0.21,Blue,Unknown,Existing Customer
789170283,53,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,42,5,5,4,6514000.0,978000,5536000.0,3084000,63,0.15,Blue,Unknown,Existing Customer
712407033,26,F,0,Uneducated,Unknown,13,1,2,3,34516000.0,2403000,32113000.0,4174000,59,0.07,Silver,Unknown,Existing Customer
713894358,51,M,2,Post-Graduate,Rp 8.000.000 - Rp 15.000.000,46,2,3,2,34516000.0,814000,33702000.0,7889000,98,0.024,Gold,Unknown,Existing Customer
711203658,46,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,34,3,6,1,2259000.0,1346000,913000.0,7745000,88,0.596,Blue,Unknown,Existing Customer
758863383,47,F,2,Uneducated,< Rp 3.000.000,36,1,3,2,14767000.0,948000,13819000.0,13090000,104,0.064,Silver,Unknown,Existing Customer
757044033,44,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,37,3,1,3,1965000.0,1021000,944000.0,3968000,57,0.52,Blue,Unknown,Existing Customer
716998608,48,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,36,3,3,2,6703000.0,1252000,5451000.0,1843000,44,0.187,Blue,Unknown,Existing Customer
714336333,48,M,4,Doctorate,Rp 8.000.000 - Rp 15.000.000,40,3,2,2,3429000.0,1268000,2161000.0,4422000,64,0.37,Blue,Unknown,Existing Customer
715043508,38,M,2,Graduate,Rp 3.000.000 - Rp 5.000.000,36,4,3,4,9515000.0,0,9515000.0,4642000,61,0.0,Blue,Unknown,Existing Customer
708535158,39,M,2,Post-Graduate,Rp 8.000.000 - Rp 15.000.000,29,1,1,3,9959000.0,1501000,8458000.0,8505000,86,0.151,Blue,Unknown,Existing Customer
715511658,49,F,5,Post-Graduate,Rp 3.000.000 - Rp 5.000.000,39,3,1,4,4568000.0,0,4568000.0,1431000,27,0.0,Blue,Unknown,Existing Customer
803648508,43,M,4,High School,Rp 8.000.000 - Rp 15.000.000,37,4,2,3,13882000.0,758000,13124000.0,1646000,42,0.055,Blue,Unknown,Existing Customer
714920208,37,F,1,High School,< Rp 3.000.000,30,3,5,0,3003000.0,1810000,1193000.0,3148000,68,0.603,Blue,Unknown,Existing Customer
790017858,47,F,3,Post-Graduate,Rp 3.000.000 - Rp 5.000.000,36,6,1,2,3979000.0,1319000,2660000.0,4598000,67,0.331,Blue,Unknown,Existing Customer
778550583,43,F,1,High School,Rp 3.000.000 - Rp 5.000.000,35,6,3,2,1766000.0,0,1766000.0,4808000,87,0.0,Blue,Unknown,Existing Customer
709664658,40,M,4,Unknown,Rp 8.000.000 - Rp 15.000.000,27,4,3,2,22863000.0,927000,21936000.0,4071000,69,0.041,Blue,Unknown,Existing Customer
815525508,46,F,3,High School,< Rp 3.000.000,41,2,1,4,1515000.0,0,1515000.0,3894000,60,0.0,Blue,Unknown,Existing Customer
709749483,40,F,2,Graduate,< Rp 3.000.000,29,5,1,2,2636000.0,1953000,683000.0,4584000,70,0.741,Blue,Unknown,Existing Customer
710775483,53,M,1,High School,Rp 3.000.000 - Rp 5.000.000,43,2,1,3,9060000.0,0,9060000.0,14305000,102,0.0,Blue,Unknown,Existing Customer
712630608,43,F,2,High School,Unknown,35,3,3,4,6109000.0,1549000,4560000.0,4430000,69,0.254,Blue,Unknown,Existing Customer
772103208,44,F,5,High School,Unknown,33,4,3,2,13349000.0,0,13349000.0,3534000,78,0.0,Blue,Unknown,Existing Customer
717705858,40,M,2,High School,Rp 8.000.000 - Rp 15.000.000,32,4,3,3,29923000.0,0,29923000.0,2528000,52,0.0,Blue,Unknown,Existing Customer
771288258,48,F,3,Unknown,Rp 3.000.000 - Rp 5.000.000,36,6,2,2,2545000.0,1894000,651000.0,4660000,68,0.744,Blue,Unknown,Existing Customer
711080358,55,M,1,Unknown,> Rp 15.000.000,46,4,1,2,19849000.0,2205000,17644000.0,3657000,66,0.111,Blue,Unknown,Existing Customer
818476383,50,M,1,Unknown,> Rp 15.000.000,45,2,2,0,34516000.0,1514000,33002000.0,7333000,72,0.044,Silver,Unknown,Existing Customer
716485308,43,F,2,Unknown,< Rp 3.000.000,36,4,3,3,1780000.0,1541000,239000.0,5008000,93,0.866,Blue,Unknown,Existing Customer
718464258,51,F,3,Unknown,< Rp 3.000.000,25,2,2,2,9512000.0,1082000,8430000.0,1007000,22,0.114,Blue,Unknown,Existing Customer
710362233,48,M,3,Unknown,Rp 8.000.000 - Rp 15.000.000,40,1,2,3,34516000.0,1723000,32793000.0,13853000,98,0.05,Platinum,Unknown,Existing Customer
716402508,49,F,3,Graduate,< Rp 3.000.000,36,4,3,3,2705000.0,1681000,1024000.0,4265000,87,0.621,Blue,Unknown,Existing Customer
708689958,48,F,4,Unknown,< Rp 3.000.000,36,4,3,2,2406000.0,1744000,662000.0,4748000,88,0.725,Blue,Unknown,Existing Customer
708794133,46,F,4,High School,< Rp 3.000.000,37,3,1,4,2533000.0,2136000,397000.0,3197000,50,0.843,Blue,Unknown,Existing Customer
708095133,43,M,4,Unknown,> Rp 15.000.000,34,5,2,2,33304000.0,1833000,31471000.0,1448000,29,0.055,Blue,Unknown,Existing Customer
712009083,48,M,3,Unknown,Rp 5.000.000 - Rp 8.000.000,36,2,1,2,8290000.0,1030000,7260000.0,8980000,93,0.124,Blue,Unknown,Existing Customer
817247658,45,M,3,High School,Rp 5.000.000 - Rp 8.000.000,27,6,2,3,21317000.0,0,21317000.0,3814000,67,0.0,Blue,Unknown,Existing Customer
768733533,53,M,5,Uneducated,Rp 8.000.000 - Rp 15.000.000,47,2,3,2,2340000.0,1612000,728000.0,8851000,88,0.689,Blue,Unknown,Existing Customer
758202858,47,F,3,High School,< Rp 3.000.000,40,4,2,4,4255000.0,1681000,2574000.0,3453000,72,0.395,Blue,Unknown,Existing Customer
717870108,46,F,4,Unknown,Rp 3.000.000 - Rp 5.000.000,37,6,4,2,1912000.0,1172000,740000.0,4841000,81,0.613,Blue,Unknown,Existing Customer
817245183,51,M,2,Unknown,> Rp 15.000.000,33,6,2,2,19715000.0,1014000,18701000.0,1979000,40,0.051,Blue,Unknown,Existing Customer
708969633,42,M,4,Uneducated,Rp 8.000.000 - Rp 15.000.000,36,6,5,1,2447000.0,2195000,252000.0,4544000,80,0.897,Blue,Unknown,Existing Customer
710761533,44,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,33,3,2,3,23665000.0,1624000,22041000.0,4190000,87,0.069,Blue,Unknown,Existing Customer
797495958,42,F,3,Unknown,Rp 3.000.000 - Rp 5.000.000,36,3,2,2,3015000.0,0,3015000.0,4277000,80,0.0,Blue,Unknown,Existing Customer
766946058,51,F,2,Unknown,Rp 3.000.000 - Rp 5.000.000,44,4,6,4,5489000.0,1665000,3824000.0,4010000,75,0.303,Blue,Unknown,Existing Customer
713064783,60,F,1,Unknown,Rp 3.000.000 - Rp 5.000.000,48,3,3,4,5362000.0,2057000,3305000.0,4205000,83,0.384,Blue,Unknown,Existing Customer
718410258,37,M,3,High School,Rp 8.000.000 - Rp 15.000.000,28,5,4,4,13441000.0,0,13441000.0,4207000,80,0.0,Blue,Unknown,Existing Customer
715156383,44,M,1,Unknown,> Rp 15.000.000,36,6,2,2,34516000.0,1533000,32983000.0,1603000,29,0.044,Blue,Unknown,Existing Customer
717249783,47,M,4,Unknown,Rp 5.000.000 - Rp 8.000.000,39,5,2,2,1815000.0,740000,1075000.0,1931000,67,0.408,Blue,Unknown,Existing Customer
789575583,43,F,2,Uneducated,Unknown,36,5,1,0,6931000.0,1380000,5551000.0,4437000,64,0.199,Blue,Unknown,Existing Customer
709411383,45,M,2,Uneducated,Rp 3.000.000 - Rp 5.000.000,37,6,4,1,2811000.0,1630000,1181000.0,4275000,78,0.58,Blue,Unknown,Existing Customer
710595783,46,F,3,Graduate,Unknown,39,4,1,2,6644000.0,2082000,4562000.0,4659000,76,0.313,Blue,Unknown,Existing Customer
823557333,43,F,2,Uneducated,< Rp 3.000.000,39,5,3,3,2734000.0,2517000,217000.0,4457000,86,0.921,Blue,Unknown,Existing Customer
813890883,44,F,1,Uneducated,< Rp 3.000.000,39,4,2,1,1555000.0,0,1555000.0,3811000,65,0.0,Blue,Unknown,Existing Customer
770956158,43,F,4,Graduate,< Rp 3.000.000,30,3,2,1,2397000.0,2151000,246000.0,4140000,68,0.897,Blue,Unknown,Existing Customer
788776908,47,M,1,Unknown,Rp 8.000.000 - Rp 15.000.000,28,6,1,4,2797000.0,1802000,995000.0,3525000,63,0.644,Blue,Unknown,Existing Customer
709459608,47,F,2,Unknown,Rp 3.000.000 - Rp 5.000.000,36,1,3,3,1811000.0,0,1811000.0,5390000,87,0.0,Blue,Unknown,Existing Customer
806226933,37,M,2,High School,> Rp 15.000.000,32,6,1,1,34516000.0,0,34516000.0,3660000,59,0.0,Blue,Unknown,Existing Customer
818034558,44,M,2,Unknown,Rp 5.000.000 - Rp 8.000.000,39,5,3,3,22075000.0,1506000,20569000.0,2337000,40,0.068,Blue,Unknown,Existing Customer
788789658,40,M,5,Unknown,Rp 8.000.000 - Rp 15.000.000,22,6,1,4,4042000.0,1744000,2298000.0,1471000,37,0.431,Blue,Unknown,Existing Customer
718896108,48,F,3,High School,< Rp 3.000.000,36,2,1,1,1438300.0,0,1438300.0,5014000,84,0.0,Blue,Unknown,Existing Customer
713542008,48,F,3,High School,< Rp 3.000.000,37,1,2,3,1438300.0,0,1438300.0,4236000,83,0.0,Blue,Unknown,Existing Customer
720269283,48,F,3,Unknown,Rp 3.000.000 - Rp 5.000.000,33,3,2,2,2485000.0,1651000,834000.0,4351000,86,0.664,Blue,Unknown,Existing Customer
715891533,45,F,4,Graduate,< Rp 3.000.000,33,1,2,1,1979000.0,1305000,674000.0,5458000,84,0.659,Blue,Unknown,Existing Customer
780688383,35,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,24,4,2,3,21114000.0,0,21114000.0,3534000,56,0.0,Blue,Unknown,Existing Customer
717724233,43,M,3,Unknown,Rp 8.000.000 - Rp 15.000.000,28,2,1,3,9959000.0,734000,9225000.0,16732000,116,0.074,Blue,Unknown,Existing Customer
789992733,50,F,1,Unknown,< Rp 3.000.000,42,1,1,2,2210000.0,1539000,671000.0,4937000,75,0.696,Blue,Unknown,Existing Customer
712615008,46,M,2,Graduate,> Rp 15.000.000,34,1,3,2,24431000.0,892000,23539000.0,3457000,66,0.037,Blue,Unknown,Existing Customer
713550483,45,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,33,1,5,1,8670000.0,1930000,6740000.0,13767000,96,0.223,Blue,Unknown,Existing Customer
720364158,55,F,3,Graduate,Unknown,36,4,3,3,7869000.0,1251000,6618000.0,4314000,83,0.159,Blue,Unknown,Existing Customer
769701258,26,F,0,Unknown,Unknown,18,3,3,3,12463000.0,1319000,11144000.0,3996000,71,0.106,Blue,Unknown,Existing Customer
755365233,34,M,1,Graduate,Rp 5.000.000 - Rp 8.000.000,27,5,2,4,19900000.0,1581000,18319000.0,3948000,96,0.079,Blue,Unknown,Existing Customer
710612583,52,M,4,High School,Rp 5.000.000 - Rp 8.000.000,36,6,3,2,2597000.0,1740000,857000.0,5037000,80,0.67,Blue,Unknown,Existing Customer
710678658,47,F,4,Unknown,< Rp 3.000.000,36,5,3,2,4944000.0,1151000,3793000.0,3684000,64,0.233,Blue,Unknown,Existing Customer
794692158,43,F,3,High School,Rp 3.000.000 - Rp 5.000.000,25,1,2,1,17328000.0,0,17328000.0,15367000,105,0.0,Silver,Unknown,Existing Customer
780076833,44,M,1,Unknown,Rp 8.000.000 - Rp 15.000.000,29,6,1,2,8315000.0,1008000,7307000.0,4088000,66,0.121,Blue,Unknown,Existing Customer
709813008,44,F,3,High School,< Rp 3.000.000,35,5,3,0,3398000.0,2415000,983000.0,4509000,93,0.711,Blue,Unknown,Existing Customer
715554708,53,M,1,High School,> Rp 15.000.000,34,2,1,2,8507000.0,1484000,7023000.0,14949000,114,0.174,Blue,Unknown,Existing Customer
715072533,41,F,3,Unknown,Rp 3.000.000 - Rp 5.000.000,36,2,6,2,4451000.0,0,4451000.0,4456000,75,0.0,Blue,Unknown,Existing Customer
822121608,46,M,2,High School,Rp 5.000.000 - Rp 8.000.000,42,3,3,2,7116000.0,693000,6423000.0,4759000,81,0.097,Blue,Unknown,Existing Customer
