,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Card_Category,Marital_Status,status,is_attrited
1326,719761458,55,M,4,Post-Graduate,Rp 5.000.000 - Rp 8.000.000,36,3,2,1,4998000.0,1626000,3372000.0,4329000,61,0.325,Blue,Single,Existing Customer,0
1327,714038433,37,F,5,High School,Rp 3.000.000 - Rp 5.000.000,19,4,1,2,3252000.0,1987000,1265000.0,2953000,72,0.611,Blue,Single,Existing Customer,0
1328,789089958,57,M,2,High School,Rp 5.000.000 - Rp 8.000.000,45,5,2,3,33211000.0,0,33211000.0,3662000,81,0.0,Silver,Single,Existing Customer,0
1329,720923658,48,M,3,Post-Graduate,Rp 5.000.000 - Rp 8.000.000,39,5,2,2,4734000.0,954000,3780000.0,1570000,45,0.202,Blue,Single,Existing Customer,0
1330,716951658,51,F,3,High School,Rp 3.000.000 - Rp 5.000.000,38,5,3,1,5536000.0,0,5536000.0,4281000,82,0.0,Blue,Single,Existing Customer,0
1331,720191883,45,M,3,High School,Rp 5.000.000 - Rp 8.000.000,35,5,3,3,7050000.0,659000,6391000.0,1236000,36,0.093,Blue,Single,Existing Customer,0
1332,807523008,37,M,1,Graduate,Unknown,32,4,1,3,4397000.0,2007000,2390000.0,2473000,47,0.456,Blue,Single,Existing Customer,0
1333,714781908,43,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,35,3,3,2,5652000.0,548000,5104000.0,3710000,70,0.097,Blue,Single,Existing Customer,0
1334,772601283,39,M,1,Post-Graduate,Rp 8.000.000 - Rp 15.000.000,29,6,2,2,23034000.0,1992000,21042000.0,2514000,32,0.086,Blue,Single,Existing Customer,0
1335,789396783,30,F,0,High School,< Rp 3.000.000,20,3,3,4,2112000.0,1109000,1003000.0,4729000,78,0.525,Blue,Single,Existing Customer,0
1336,809608533,49,F,4,Post-Graduate,Unknown,44,6,3,2,18206000.0,1586000,16620000.0,1439000,48,0.087,Blue,Single,Existing Customer,0
1337,710547783,57,F,2,Post-Graduate,Rp 3.000.000 - Rp 5.000.000,36,3,4,2,4784000.0,1629000,3155000.0,4912000,82,0.341,Blue,Single,Existing Customer,0
1338,715659333,43,F,4,High School,Rp 3.000.000 - Rp 5.000.000,36,3,3,2,4902000.0,2517000,2385000.0,4508000,69,0.513,Blue,Single,Existing Customer,0
1339,806752533,27,F,1,Post-Graduate,< Rp 3.000.000,22,4,1,3,2965000.0,1635000,1330000.0,2553000,59,0.551,Blue,Single,Existing Customer,0
1340,778871508,54,M,3,Post-Graduate,Rp 5.000.000 - Rp 8.000.000,35,6,3,0,13048000.0,1954000,11094000.0,1170000,24,0.15,Blue,Single,Existing Customer,0
1341,712111608,59,F,2,Post-Graduate,< Rp 3.000.000,54,1,1,3,1438300.0,0,1438300.0,4919000,72,0.0,Blue,Single,Existing Customer,0
1342,713345508,43,F,2,High School,< Rp 3.000.000,36,4,3,2,2325000.0,1662000,663000.0,4471000,83,0.715,Blue,Single,Existing Customer,0
1343,714511758,45,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,40,4,3,0,6363000.0,1029000,5334000.0,1542000,16,0.162,Blue,Single,Existing Customer,0
1344,779218233,47,F,5,Post-Graduate,< Rp 3.000.000,37,2,3,3,9430000.0,0,9430000.0,4115000,75,0.0,Blue,Single,Existing Customer,0
1345,713996283,32,F,2,Post-Graduate,< Rp 3.000.000,36,4,5,1,2352000.0,2176000,176000.0,5209000,93,0.925,Blue,Single,Existing Customer,0
1346,720033033,53,F,2,Post-Graduate,Unknown,41,2,2,3,15101000.0,1396000,13705000.0,13545000,96,0.092,Blue,Single,Existing Customer,0
1347,748503708,54,F,1,High School,< Rp 3.000.000,47,6,4,3,2797000.0,1627000,1170000.0,1566000,36,0.582,Blue,Single,Existing Customer,0
1348,711727083,50,F,1,Graduate,Rp 3.000.000 - Rp 5.000.000,36,2,1,3,2833000.0,1622000,1211000.0,14341000,101,0.573,Blue,Single,Existing Customer,0
1349,774491958,53,M,3,High School,Rp 5.000.000 - Rp 8.000.000,47,2,1,3,6228000.0,1738000,4490000.0,8284000,77,0.279,Blue,Single,Existing Customer,0
1350,823837158,44,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,40,1,3,1,9199000.0,1230000,7969000.0,15367000,123,0.134,Blue,Single,Existing Customer,0
1351,716512383,39,F,2,High School,< Rp 3.000.000,36,1,3,1,2816000.0,2517000,299000.0,4817000,87,0.894,Blue,Married,Existing Customer,0
1352,713872008,49,F,1,High School,< Rp 3.000.000,42,1,3,1,2215000.0,1347000,868000.0,4656000,72,0.608,Blue,Married,Existing Customer,0
1353,717855933,38,F,2,High School,Rp 3.000.000 - Rp 5.000.000,27,3,2,3,1776000.0,1586000,190000.0,4350000,71,0.893,Blue,Married,Existing Customer,0
1354,789925833,50,F,2,High School,Unknown,41,3,1,1,8159000.0,2277000,5882000.0,4402000,64,0.279,Blue,Married,Existing Customer,0
1355,713436183,42,F,3,High School,Rp 3.000.000 - Rp 5.000.000,29,4,3,2,5640000.0,0,5640000.0,4739000,80,0.0,Blue,Married,Existing Customer,0
1356,718528833,51,M,1,High School,> Rp 15.000.000,43,2,3,2,30172000.0,1825000,28347000.0,8879000,101,0.06,Blue,Married,Existing Customer,0
1357,811713408,58,F,2,High School,Rp 3.000.000 - Rp 5.000.000,53,4,2,3,2642000.0,1249000,1393000.0,4897000,81,0.473,Blue,Married,Existing Customer,0
1358,708568983,40,M,3,High School,Rp 5.000.000 - Rp 8.000.000,28,2,3,1,11476000.0,2365000,9111000.0,8110000,113,0.206,Blue,Married,Existing Customer,0
1359,712654233,39,M,3,High School,Rp 8.000.000 - Rp 15.000.000,27,1,3,1,19150000.0,1093000,18057000.0,8327000,85,0.057,Blue,Married,Existing Customer,0
1360,770858283,40,F,4,High School,Rp 3.000.000 - Rp 5.000.000,27,5,2,2,2822000.0,2182000,640000.0,5371000,93,0.773,Blue,Married,Existing Customer,0
1361,714074808,58,F,0,High School,< Rp 3.000.000,36,3,3,1,2241000.0,1670000,571000.0,4653000,75,0.745,Blue,Married,Existing Customer,0
1362,713759583,54,F,3,High School,< Rp 3.000.000,36,1,1,1,3173000.0,1822000,1351000.0,4883000,71,0.574,Blue,Married,Existing Customer,0
1363,778984383,43,F,3,High School,Unknown,31,3,3,1,2692000.0,2039000,653000.0,4622000,73,0.757,Blue,Married,Existing Customer,0
1364,709762008,48,F,4,High School,< Rp 3.000.000,38,5,1,1,2090000.0,793000,1297000.0,4619000,78,0.379,Blue,Married,Existing Customer,0
1365,780942633,49,M,4,High School,Unknown,32,2,1,3,3519000.0,1336000,2183000.0,3552000,68,0.38,Blue,Married,Existing Customer,0
1366,715958583,56,F,2,High School,< Rp 3.000.000,43,1,2,2,2041000.0,1158000,883000.0,3588000,63,0.567,Blue,Married,Existing Customer,0
1367,710866758,42,F,4,High School,< Rp 3.000.000,31,5,1,2,1640000.0,888000,752000.0,4074000,73,0.541,Blue,Married,Existing Customer,0
1368,719990358,36,F,3,High School,< Rp 3.000.000,28,3,1,1,1967000.0,0,1967000.0,4620000,77,0.0,Blue,Married,Existing Customer,0
1369,721484283,51,F,3,High School,< Rp 3.000.000,36,4,2,1,3007000.0,2517000,490000.0,4985000,84,0.837,Blue,Married,Existing Customer,0
1370,710879283,51,M,1,High School,< Rp 3.000.000,41,3,4,3,1438300.0,0,1438300.0,4312000,81,0.0,Blue,Married,Existing Customer,0
1371,712774908,41,F,4,High School,< Rp 3.000.000,29,2,2,2,2601000.0,1861000,740000.0,5111000,83,0.715,Blue,Married,Existing Customer,0
1372,717284133,53,F,1,High School,< Rp 3.000.000,41,1,2,3,3472000.0,2517000,955000.0,4520000,84,0.725,Blue,Married,Existing Customer,0
1373,708817608,41,F,3,High School,Unknown,24,3,1,1,3427000.0,1419000,2008000.0,4218000,74,0.414,Blue,Married,Existing Customer,0
1374,716432658,48,F,3,High School,< Rp 3.000.000,36,5,2,1,1438300.0,0,1438300.0,4490000,65,0.0,Blue,Married,Existing Customer,0
1375,796326483,42,M,3,High School,Rp 8.000.000 - Rp 15.000.000,36,5,4,3,1681000.0,0,1681000.0,5416000,82,0.0,Blue,Married,Existing Customer,0
1376,827100333,49,F,3,High School,< Rp 3.000.000,45,3,3,2,1438300.0,726000,712300.0,5208000,93,0.505,Blue,Married,Existing Customer,0
1377,771499233,46,F,4,High School,< Rp 3.000.000,34,6,1,3,5387000.0,1133000,4254000.0,4374000,76,0.21,Blue,Married,Existing Customer,0
1378,735417408,37,M,2,High School,Rp 5.000.000 - Rp 8.000.000,30,4,1,2,2218000.0,1266000,952000.0,1941000,58,0.571,Blue,Married,Existing Customer,0
1379,789607983,38,M,3,High School,Rp 3.000.000 - Rp 5.000.000,32,6,6,2,8603000.0,1046000,7557000.0,1758000,40,0.122,Blue,Married,Existing Customer,0
1380,711598533,43,M,1,High School,Rp 5.000.000 - Rp 8.000.000,36,1,2,3,4255000.0,1729000,2526000.0,3607000,75,0.406,Blue,Married,Existing Customer,0
1381,713986908,50,F,2,High School,Unknown,40,2,3,2,10748000.0,1084000,9664000.0,16541000,126,0.101,Blue,Married,Existing Customer,0
1382,772069683,59,M,0,High School,Rp 5.000.000 - Rp 8.000.000,48,3,1,3,3868000.0,1384000,2484000.0,4716000,79,0.358,Blue,Married,Existing Customer,0
1383,711873858,43,M,3,High School,Rp 5.000.000 - Rp 8.000.000,35,2,3,2,3717000.0,1882000,1835000.0,4667000,91,0.506,Blue,Married,Existing Customer,0
1384,713620308,46,F,2,High School,< Rp 3.000.000,35,6,4,3,4675000.0,1734000,2941000.0,1232000,34,0.371,Blue,Married,Existing Customer,0
1385,720848733,38,M,1,High School,Rp 8.000.000 - Rp 15.000.000,24,4,3,2,13363000.0,1230000,12133000.0,1815000,33,0.092,Blue,Married,Existing Customer,0
1386,708267858,65,F,0,High School,Rp 3.000.000 - Rp 5.000.000,36,5,2,3,6088000.0,2145000,3943000.0,2098000,52,0.352,Blue,Married,Existing Customer,0
1387,721316358,41,M,3,High School,Rp 5.000.000 - Rp 8.000.000,28,5,1,1,9577000.0,632000,8945000.0,4086000,62,0.066,Blue,Married,Existing Customer,0
1388,718301508,41,M,2,High School,Rp 5.000.000 - Rp 8.000.000,30,6,3,2,9428000.0,1765000,7663000.0,1457000,43,0.187,Blue,Married,Existing Customer,0
1389,717182883,33,F,1,High School,Unknown,36,3,2,2,2279000.0,1432000,847000.0,4169000,74,0.628,Blue,Married,Existing Customer,0
1390,715394883,35,F,2,High School,Unknown,36,3,2,4,4319000.0,1151000,3168000.0,1852000,47,0.266,Blue,Married,Existing Customer,0
1391,784998108,33,M,3,High School,Rp 8.000.000 - Rp 15.000.000,22,5,3,2,9094000.0,0,9094000.0,4203000,76,0.0,Blue,Married,Existing Customer,0
1392,717364458,36,F,3,High School,< Rp 3.000.000,26,6,1,4,4331000.0,1445000,2886000.0,2053000,33,0.334,Blue,Married,Existing Customer,0
1393,768498258,47,F,1,High School,Unknown,41,3,2,3,2950000.0,1642000,1308000.0,4740000,83,0.557,Blue,Married,Existing Customer,0
1394,716304483,46,F,3,High School,Rp 3.000.000 - Rp 5.000.000,36,3,2,3,3413000.0,2372000,1041000.0,5029000,86,0.695,Blue,Married,Existing Customer,0
1395,708869283,50,M,4,High School,Rp 8.000.000 - Rp 15.000.000,41,6,3,3,23209000.0,1308000,21901000.0,3530000,71,0.056,Blue,Married,Existing Customer,0
1396,772585008,48,F,4,High School,Unknown,38,2,3,1,3187000.0,1937000,1250000.0,5111000,90,0.608,Blue,Married,Existing Customer,0
1397,820639908,48,F,4,High School,Unknown,44,1,2,1,2625000.0,2517000,108000.0,4378000,81,0.959,Blue,Married,Existing Customer,0
1398,718457058,43,M,4,High School,Rp 3.000.000 - Rp 5.000.000,35,1,1,1,3442000.0,2517000,925000.0,7801000,74,0.731,Blue,Married,Existing Customer,0
1399,708344358,53,F,3,High School,Unknown,45,5,1,3,2495000.0,1354000,1141000.0,1311000,31,0.543,Blue,Married,Existing Customer,0
1400,711461658,47,M,1,High School,Rp 3.000.000 - Rp 5.000.000,29,5,3,2,3291000.0,1197000,2094000.0,3228000,82,0.364,Blue,Married,Existing Customer,0
1401,714315858,56,F,3,High School,< Rp 3.000.000,37,6,1,3,4008000.0,1650000,2358000.0,5429000,71,0.412,Blue,Married,Existing Customer,0
1402,710429358,57,M,1,High School,Rp 3.000.000 - Rp 5.000.000,48,5,1,3,2544000.0,1927000,617000.0,1346000,30,0.757,Blue,Married,Existing Customer,0
1403,717006333,54,M,3,High School,Rp 8.000.000 - Rp 15.000.000,36,6,1,2,1438300.0,1133000,305300.0,1935000,41,0.788,Blue,Married,Existing Customer,0
1404,712672083,65,F,0,High School,< Rp 3.000.000,36,3,3,2,1438300.0,747000,691300.0,948000,24,0.519,Blue,Married,Existing Customer,0
1405,715884858,38,M,2,High School,Rp 8.000.000 - Rp 15.000.000,36,5,3,3,2407000.0,843000,1564000.0,1470000,28,0.35,Blue,Married,Existing Customer,0
1406,710319108,54,F,2,High School,< Rp 3.000.000,47,4,2,3,1804000.0,1298000,506000.0,4542000,73,0.72,Blue,Married,Existing Customer,0
1407,779791008,43,M,3,High School,Rp 8.000.000 - Rp 15.000.000,32,6,2,3,5851000.0,1660000,4191000.0,1572000,38,0.284,Blue,Married,Existing Customer,0
1408,719704308,56,F,4,High School,Rp 3.000.000 - Rp 5.000.000,36,5,1,1,2072000.0,1543000,529000.0,1265000,32,0.745,Blue,Married,Existing Customer,0
1409,715864983,56,F,2,High School,< Rp 3.000.000,43,5,2,2,1978000.0,0,1978000.0,4870000,83,0.0,Blue,Married,Existing Customer,0
1410,716380683,36,F,3,High School,< Rp 3.000.000,36,6,1,2,3880000.0,1542000,2338000.0,1598000,39,0.397,Blue,Married,Existing Customer,0
1411,715855083,48,M,4,High School,Rp 8.000.000 - Rp 15.000.000,36,6,2,4,19762000.0,507000,19255000.0,2793000,67,0.026,Blue,Married,Existing Customer,0
1412,789541458,35,F,1,High School,< Rp 3.000.000,28,6,0,2,1438300.0,977000,461300.0,4840000,85,0.679,Blue,Married,Existing Customer,0
1413,713082708,41,F,2,High School,< Rp 3.000.000,36,6,2,2,4953000.0,991000,3962000.0,4183000,67,0.2,Blue,Married,Existing Customer,0
1414,711768858,55,M,2,High School,Rp 8.000.000 - Rp 15.000.000,36,3,2,3,6514000.0,2258000,4256000.0,1383000,20,0.347,Blue,Married,Existing Customer,0
1415,708938508,63,M,1,High School,Rp 3.000.000 - Rp 5.000.000,36,5,3,2,4559000.0,1571000,2988000.0,1870000,35,0.345,Blue,Married,Existing Customer,0
1416,719781183,57,M,4,High School,Rp 8.000.000 - Rp 15.000.000,38,4,1,3,15428000.0,1553000,13875000.0,1916000,40,0.101,Blue,Married,Existing Customer,0
1417,719068683,52,F,1,High School,Rp 3.000.000 - Rp 5.000.000,36,5,1,2,3136000.0,1864000,1272000.0,1036000,25,0.594,Blue,Married,Existing Customer,0
1418,781930233,47,F,2,High School,< Rp 3.000.000,37,6,1,1,2946000.0,2338000,608000.0,4717000,70,0.794,Blue,Married,Existing Customer,0
1419,779458383,50,F,3,High School,< Rp 3.000.000,32,6,2,3,2590000.0,2087000,503000.0,4248000,73,0.806,Blue,Married,Existing Customer,0
1420,714037308,54,M,2,High School,Rp 5.000.000 - Rp 8.000.000,50,3,1,3,2210000.0,1002000,1208000.0,4798000,86,0.453,Blue,Married,Existing Customer,0
1421,710990283,56,M,1,High School,Rp 8.000.000 - Rp 15.000.000,36,4,1,2,3906000.0,1851000,2055000.0,1839000,33,0.474,Blue,Married,Existing Customer,0
1422,771630783,42,F,3,High School,Unknown,30,1,1,2,1821000.0,935000,886000.0,4786000,87,0.513,Blue,Married,Existing Customer,0
1423,717004533,35,F,3,High School,< Rp 3.000.000,36,2,3,0,4790000.0,1189000,3601000.0,4544000,81,0.248,Blue,Married,Existing Customer,0
1424,708878508,45,F,3,High School,< Rp 3.000.000,37,4,1,3,2104000.0,1267000,837000.0,1732000,35,0.602,Blue,Married,Existing Customer,0
1425,717623583,36,F,3,High School,< Rp 3.000.000,27,4,2,4,3444000.0,2441000,1003000.0,2668000,51,0.709,Blue,Married,Existing Customer,0
1426,793222008,32,M,0,High School,Rp 5.000.000 - Rp 8.000.000,26,5,2,3,5397000.0,1784000,3613000.0,2056000,49,0.331,Blue,Married,Existing Customer,0
1427,779040408,56,M,2,High School,> Rp 15.000.000,37,3,1,2,12181000.0,1702000,10479000.0,1478000,33,0.14,Blue,Married,Existing Customer,0
1428,813990483,27,F,0,High School,< Rp 3.000.000,22,4,1,2,1864000.0,1384000,480000.0,1662000,32,0.742,Blue,Married,Existing Customer,0
1429,708744933,35,M,2,High School,Rp 5.000.000 - Rp 8.000.000,36,4,2,4,19127000.0,1880000,17247000.0,1859000,33,0.098,Blue,Married,Existing Customer,0
1430,714024858,36,M,3,High School,Rp 8.000.000 - Rp 15.000.000,27,3,1,2,7056000.0,0,7056000.0,1739000,35,0.0,Blue,Married,Existing Customer,0
1431,758168133,50,F,0,High School,Rp 3.000.000 - Rp 5.000.000,43,2,3,1,4154000.0,1060000,3094000.0,4325000,86,0.255,Blue,Married,Existing Customer,0
1432,721253508,40,M,3,High School,Rp 8.000.000 - Rp 15.000.000,36,6,3,1,9599000.0,2356000,7243000.0,4754000,84,0.245,Blue,Married,Existing Customer,0
1433,812597508,39,F,1,High School,Rp 3.000.000 - Rp 5.000.000,34,6,5,3,4489000.0,2498000,1991000.0,2153000,58,0.556,Blue,Married,Existing Customer,0
1434,719206308,32,M,1,High School,Rp 5.000.000 - Rp 8.000.000,24,4,2,2,4116000.0,1223000,2893000.0,1657000,38,0.297,Blue,Married,Existing Customer,0
1435,787458783,49,F,4,High School,< Rp 3.000.000,35,5,3,2,3038000.0,2133000,905000.0,4784000,83,0.702,Blue,Married,Existing Customer,0
1436,717688233,34,F,4,High School,Rp 3.000.000 - Rp 5.000.000,28,6,1,0,2432000.0,851000,1581000.0,4760000,69,0.35,Blue,Married,Existing Customer,0
1437,719532108,40,F,5,High School,< Rp 3.000.000,31,4,2,2,2813000.0,2208000,605000.0,4491000,68,0.785,Blue,Married,Existing Customer,0
1438,715910883,48,F,1,High School,< Rp 3.000.000,40,5,4,3,4170000.0,1384000,2786000.0,4532000,94,0.332,Blue,Married,Existing Customer,0
1439,713355708,41,F,3,High School,Unknown,31,4,6,3,4739000.0,1878000,2861000.0,5238000,84,0.396,Blue,Married,Existing Customer,0
1440,715303608,46,F,4,High School,< Rp 3.000.000,36,5,2,1,2374000.0,1332000,1042000.0,4253000,81,0.561,Blue,Married,Existing Customer,0
1441,719202708,54,F,3,High School,< Rp 3.000.000,36,2,2,1,5642000.0,541000,5101000.0,4633000,84,0.096,Blue,Married,Existing Customer,0
1442,717385083,46,M,3,High School,> Rp 15.000.000,35,2,2,3,4916000.0,1122000,3794000.0,4813000,87,0.228,Blue,Married,Existing Customer,0
1443,711589758,42,M,5,High School,Rp 5.000.000 - Rp 8.000.000,32,1,2,2,4162000.0,1641000,2521000.0,3967000,75,0.394,Blue,Married,Existing Customer,0
1444,827703258,42,M,4,High School,Rp 5.000.000 - Rp 8.000.000,38,2,2,2,13426000.0,0,13426000.0,4674000,66,0.0,Blue,Married,Existing Customer,0
1445,710301858,49,F,5,High School,Unknown,36,6,2,2,34516000.0,2019000,32497000.0,3820000,72,0.058,Silver,Married,Existing Customer,0
1446,779922183,52,F,1,High School,< Rp 3.000.000,36,2,2,2,2253000.0,1981000,272000.0,4758000,81,0.879,Blue,Married,Existing Customer,0
1447,715012833,46,F,1,High School,< Rp 3.000.000,36,1,3,3,3073000.0,2517000,556000.0,4858000,77,0.819,Blue,Married,Existing Customer,0
1448,720547533,47,F,2,High School,Unknown,32,3,2,1,11438000.0,0,11438000.0,4346000,90,0.0,Blue,Married,Existing Customer,0
1449,716237508,44,F,5,High School,Unknown,36,4,3,2,5254000.0,2507000,2747000.0,4501000,64,0.477,Blue,Married,Existing Customer,0
1450,711560058,49,M,1,High School,Rp 5.000.000 - Rp 8.000.000,36,2,3,2,2465000.0,1334000,1131000.0,4806000,83,0.541,Blue,Married,Existing Customer,0
1451,788791383,39,F,3,High School,Rp 3.000.000 - Rp 5.000.000,21,1,2,1,5027000.0,0,5027000.0,4850000,70,0.0,Blue,Married,Existing Customer,0
1452,779998083,33,M,3,High School,Rp 3.000.000 - Rp 5.000.000,23,1,2,3,6392000.0,1429000,4963000.0,4069000,66,0.224,Blue,Married,Existing Customer,0
1453,714968208,52,M,2,High School,Rp 8.000.000 - Rp 15.000.000,36,2,3,1,18046000.0,0,18046000.0,13758000,104,0.0,Blue,Married,Existing Customer,0
1454,804583833,56,F,2,High School,Unknown,51,4,1,3,1796000.0,1243000,553000.0,4316000,87,0.692,Blue,Married,Existing Customer,0
1455,771502383,54,F,1,High School,< Rp 3.000.000,42,3,5,4,2474000.0,1539000,935000.0,4884000,80,0.622,Blue,Married,Existing Customer,0
1456,710466633,55,F,3,High School,< Rp 3.000.000,44,5,1,1,1438300.0,0,1438300.0,4755000,76,0.0,Blue,Married,Existing Customer,0
1457,708516558,37,F,2,High School,< Rp 3.000.000,36,3,2,1,2588000.0,1782000,806000.0,4159000,83,0.689,Blue,Married,Existing Customer,0
1458,719911458,49,F,5,High School,< Rp 3.000.000,36,4,2,3,2598000.0,1848000,750000.0,4396000,78,0.711,Blue,Married,Existing Customer,0
1459,823840458,47,F,1,High School,Unknown,43,4,2,2,1828000.0,1517000,311000.0,4542000,82,0.83,Blue,Married,Existing Customer,0
1460,708399858,45,F,3,High School,< Rp 3.000.000,35,2,2,1,2548000.0,2250000,298000.0,4747000,77,0.883,Blue,Married,Existing Customer,0
1461,711944733,45,F,2,High School,< Rp 3.000.000,36,1,2,2,1457000.0,828000,629000.0,5401000,93,0.568,Blue,Married,Existing Customer,0
1462,714981483,50,F,3,High School,Unknown,38,4,2,1,2808000.0,1720000,1088000.0,5137000,81,0.613,Blue,Married,Existing Customer,0
1463,709678608,49,M,4,High School,Rp 8.000.000 - Rp 15.000.000,36,2,3,3,24256000.0,1076000,23180000.0,4269000,69,0.044,Blue,Married,Existing Customer,0
1464,713120433,55,F,2,High School,Rp 3.000.000 - Rp 5.000.000,42,2,2,3,5431000.0,2007000,3424000.0,4569000,82,0.37,Blue,Married,Existing Customer,0
1465,770762133,52,F,3,High School,Unknown,38,2,1,2,3505000.0,2517000,988000.0,5034000,79,0.718,Blue,Married,Existing Customer,0
1466,789533133,45,M,3,High School,Rp 5.000.000 - Rp 8.000.000,37,5,1,2,4995000.0,1766000,3229000.0,4389000,82,0.354,Blue,Married,Existing Customer,0
1467,708761733,52,F,3,High School,Unknown,36,2,2,2,8279000.0,1582000,6697000.0,4419000,63,0.191,Blue,Married,Existing Customer,0
1468,815845758,56,F,4,High School,< Rp 3.000.000,51,4,2,3,1438300.0,0,1438300.0,1354000,24,0.0,Blue,Married,Existing Customer,0
1469,709986633,29,M,1,High School,Rp 3.000.000 - Rp 5.000.000,36,3,1,3,1438300.0,0,1438300.0,2144000,41,0.0,Blue,Married,Existing Customer,0
1470,772155108,62,F,0,High School,< Rp 3.000.000,51,6,3,4,1438300.0,0,1438300.0,1445000,38,0.0,Blue,Married,Existing Customer,0
1471,798796233,37,F,3,High School,Rp 3.000.000 - Rp 5.000.000,31,5,3,3,1586000.0,1038000,548000.0,1724000,24,0.654,Blue,Married,Existing Customer,0
1472,709735008,35,M,2,High School,Rp 8.000.000 - Rp 15.000.000,22,3,1,4,3023000.0,1435000,1588000.0,1920000,34,0.475,Blue,Married,Existing Customer,0
1473,716615583,61,F,1,High School,< Rp 3.000.000,51,3,3,3,1795000.0,794000,1001000.0,1834000,59,0.442,Blue,Married,Existing Customer,0
1474,781131483,55,M,2,High School,Rp 8.000.000 - Rp 15.000.000,47,3,1,4,5741000.0,1894000,3847000.0,2170000,51,0.33,Blue,Married,Existing Customer,0
1475,788920308,51,F,2,High School,< Rp 3.000.000,37,3,2,1,2258000.0,1250000,1008000.0,4368000,75,0.554,Blue,Married,Existing Customer,0
1476,778855383,36,F,5,High School,< Rp 3.000.000,17,3,1,3,1438300.0,0,1438300.0,1975000,40,0.0,Blue,Married,Existing Customer,0
1477,766111383,38,F,2,High School,Rp 3.000.000 - Rp 5.000.000,31,4,2,4,1593000.0,1091000,502000.0,4136000,67,0.685,Blue,Married,Existing Customer,0
1478,718542858,50,M,1,High School,Rp 8.000.000 - Rp 15.000.000,36,6,3,2,10588000.0,994000,9594000.0,4623000,84,0.094,Blue,Married,Existing Customer,0
1479,789082758,40,F,2,High School,< Rp 3.000.000,28,1,3,3,2734000.0,1661000,1073000.0,4981000,90,0.608,Blue,Married,Existing Customer,0
1480,716866308,38,M,2,High School,Rp 5.000.000 - Rp 8.000.000,33,6,3,4,5940000.0,1101000,4839000.0,1872000,34,0.185,Blue,Married,Existing Customer,0
1481,708913233,37,M,1,High School,Rp 3.000.000 - Rp 5.000.000,28,3,4,2,3601000.0,1236000,2365000.0,1802000,34,0.343,Blue,Married,Existing Customer,0
